data;label
beliau shalat delapan rakaat dengan berselimut pada satu baju. Setelah selesai shalat aku berkata, Wahai Rasulullah, anak ibuku mengatakan dia telah membunuh seseorang dan aku telah memberi ganti rugi kepada seseorang yakni Abu Hubairah. Maka Rasulullah : Kami telah setuju apa yang engkau berikan wahai Ummu Hani'! Ummu Hani' berkata, Saat itu adalah waktu dluha.;0
Apakah setiap orang dari kalian memiliki dua baju?;0
Janganlah salah seorang dari kalian shalat dengan menggunakan satu kain, hingga tidak selembar pun kain yang menutupi kedua pundaknya;0
Barangsiapa shalat dengan menggunakan satu kain, maka hendaklah ia serempangkan pada kedua pundaknya.;0
shalat dengan mengenakan satu kain. Maka aku bergabung dengan beliau dan shalat disampingnya. Setelah selesai beliau bertanya: Ada urusan apa (malam-malam begini) kamu datang wahai Jabir? Maka aku sampaikan keperluanku kepada beliau. Setelah aku selesai, beliau berkata: Kenapa aku lihat kamu menyelimutkan (kain) seperti ini? ' Aku jawab, Kainku sempit! Beliau bersabda: Jika kain itu lebar maka diikatkanlah dari pundak, namun bila sempit maka cukup dikenakan (sebatas untuk menutup aurat).;0
Janganlah kalian mengangkat kepala kalian hingga para laki-laki telah duduk.;0
mengusap kedua sepatunya lalu shalat.;0
memindahkan batu Ka'bah sementara saat itu beliau mengenakan kain lebar. Pamannya, Al 'Abbas, lalu berkata kepadanya, Wahai anak saudaraku, seandainya kainmu engkau letakkan pada pundakmu tentu batu akan lebih ringan. Maka beliau lepas dan dipakaikannya di pundaknya, tiba-tiba beliau terjatuh dan pingsan. Setelah peristiwa itu tidak pernah Nabi terlihat telanjang.;0
Apakah setiap kalian memiliki dua helai baju? Kemudian ada seseorang bertanya kepada 'Umar, lalu ia menjawab, Jika Allah memberi kelapangan (kemudahan), maka pergunakanlah. Bila seseorang memiliki banyak pakaian, maka dia shalat dengan pakaiannya itu. Ada yang shalat dengan memakai kain dan rida (selendang besar), ada yang memakai kain dan gamis (baju panjang sampai kaki), ada yang memakai kain dan baju, ada yang memakai celana panjang dan rida', ada yang memakai celana panjang dan gamis, ada yang memakai celana panjang dan baju, ada yang memakai celana pendek dan rida', ada yang memakai celana pendek dan gamis. Abu Hurairah berkata, Menurutku 'Umar mengatakan, Dan ada yang memakai celana pendek dan rida'.;0
Dia tidak boleh mengenakan baju, celana, mantel dan tidak boleh pula pakaian yang diberi minyak wangi atau wewangian dari daun tumbuhan. Dan siapa yang tidak memiliki sandal, ia boleh mengenakan sepatu tapi hendaklah dipotong hingga berada dibawah mata kaki. Dan dari Nafi' dari Ibnu 'Umar dari Nabi seperti ini juga.;0
Rasulullah melarang seseorang mengenakan pakaian shama` (berselimut sehingga seluruh bagian badannya tertutup) dan melarang seseorang duduk ihtiba` dengan selembar kain hingga tidak ada yang menutupi bagian kemaluannya.;0
"Nabi melarang dua macam jual beli; jual beli Al Limas dan An Nibadz. Dan melarang dari dua cara berpakaian; berpakaian shama` dan seorang laki-laki duduk ihtiba dengan mengenakan satu kain.";0
orang Musyrik tidak boleh berhaji setelah tahun ini dan tidak boleh thawaf dengan keadaan telanjang.;0
sedang shalat dengan menggunakan kain sarung yang diikatkannya pada tengkuk, sedangkan pakaiannnya diletakkan pada gantungan baju. Setelah selesai kami bertanya, Wahai Abu 'Abdullah, bagaimana kamu shalat sedangkan kain rida' (selendang) mu kau gantung pada gantungan baju? ' Maka Jabir menjawab, Benar. Sesungguhnya aku senang bila berbuat seperti itu agar bisa dilihat oleh orang bodoh seperti kamu. Aku pernah melihat Nabi shalat dengan cara seperti itu.;0
Allahu Akbar, binasalah Khaibar dan penduduknya! Sungguh, jika kami mendatangi halaman suatu Kaum, maka (amat buruklah pagi hari yang dialami oleh orang-orang yang diperingatkan itu) ' (Qs. Asf Shaffaat: 177). Beliau mengucapkan kalimat ayat ini tiga kali. Anas bin Malik melanjutkan, (Saat itu) orang-orang keluar untuk bekerja, mereka lantas berkata, 'Muhammad datang! ' 'Abdul 'Aziz berkata, Sebagian sahabat kami menyebutkan, Pasukan (datang)! ' Maka kami pun menaklukan mereka, para tawanan lantas dikumpukan. Kemudian datanglah Dihyah Al Kalbi seraya berkata, Wahai Nabi Allah, berikan aku seorang wanita dari tawanan itu! Maka Nabi berkata, Pergi dan bawalah seorang tawanan wanita. Dihyah lantas mengambil Shafiyah binti Huyai. Tiba-tiba datang seseorang kepada Nabi dan berkata, Wahai Nabi Allah, Tuan telah memberikan Shafiyah binti Huyai kepada Dihyah! Padahal dia adalah wanita yang terhormat dari suku Quraizhoh dan suku Nadlit. Dia tidak layak kecuali untuk Tuan. Beliau lalu bersabda: Panggillah Dihyah dan wanita itu. Maka Dihyah datang dengan membawa Shafiah. Tatkala Nabi melihat Shafiah, beliau berkata, Ambillah wanita tawanan yang lain selain dia. Lalu Nabi memerdekakan wanita tersebut dan menikahinya. Tsabit berkata kepada Anas bin Malik, Apa yang menjadi maharnya? Anas menjawab, Maharnya adalah kemerdekaan wanita itu, beliau memerdekakan dan menikahinya. Saat berada diperjalanan, Ummu Sulaim merias Shafiah lalu menyerahkannya kepada Nabi saat malam tiba, sehingga jadilah beliau pengantin. Beliau lalu bersabda: Siapa saja dari kalian yang memeliki sesuatu hendaklah ia bawa kemari. Beliau lantas menggelar hamparan terbuat dari kulit, lalu berdatanganlah orang-orang dengan membawa apa yang mereka miliki. Ada yang membawa kurma dan ada yang membawa keju/lemak. Anas mengatakan, Aku kira ia juga menyebutkan sawiq (makanan yang dibuat dari biji gandung dan adonan tepung gandum). Lalu Nabi mencampur makanan-makanan tersebut. Maka itulah walimahan Rasulullah .;0
shalat fajar dan ikut juga wanita-wanita Mu'minat yang wajahnya tertutup dengan kerudung, kemudian kembali ke rumah mereka masing-masing tanpa diketahui oleh seorangpun.;0
Pergilah dengan membawa kain ini kepada Abu Jahm dan gantilah dengan pakaian polos dari Abu Jahm. Sungguh kain ini tadi telah mengganggu shalatku. Hisyam bin 'Urwah berkata dari Bapaknya dari 'Aisyah berkata, Nabi bersabda: Aku melihat pada gambarnya dan aku khawatir gambar itu menggangguku.;0
Singkirkanlah kain ini dari kita, karena gambar-bambarnya selalu menggangguku dalam shalatku.;0
Ini tidak patut bagi orang yang bertakwa.;0
Aku melihat Rasulullah berada dalam kemah merah yang terbuat dari kulit yang disamak. Dan aku lihat Bilal mengambilkan air wudlu untuk Rasulullah , dan aku lihat orang-orang saling berebut air tersebut. Orang yang mendapatkanya maka ia langsung mengusapkannya, dan bagi yang tidak maka ia mengambilnya dari dari tangan temannya yang basah. Kemudian aku lihat Bilal mengambil tombak kecil dan menancapkannya di tanah, lalu Nabi keluar dengan mengenakan pakaian merah menghadap ke arah tombak kecil dan memimpin orang-orang shalat sebanyak dua raka'at. Dan aku lihat orang-orang dan hewan berlalu melewati depan tombak tersebut.;0
Rasulullah berdiri pada mimbar tersebut menghadap kiblat. Beliau bertakbir dan orang-orang pun ikut shalat dibelakangnya, beliau lalu membaca surat lalu rukuk, dan orang-orang pun ikut rukuk di belakangnya. Kemudian beliau mengangkat kepalanya, lalu mundur ke belakang turun dan sujud di atas tanah. Kemudian beliau kembali ke atas mimbar dan rukuk, kemudian mengangkat kepalnya lalu turun kembali ke tanah pada posisi sebelumnya dan sujud di tanah. Itulah keberadaan mimbar. Abu 'Abdullah berkata, 'Ali Al Madini berkata, Ahmad bin Hambal rahimahullah bertanya kepadaku tentang hadits ini. Ia katakan, Yang aku maksudkan bahwa Nabi posisinya lebih tinggi daripada orang-orang. Maka tidak mengapa seorang imam posisinya lebih tinggi daripada Makmum berdasarkan hadits ini. Sahl bin Sa'd berkata, Aku katakan, Sesungguhnya Sufyan bin 'Uyainah sering ditanya tentang masalah ini, 'Apakah kamu tidak pernah mendengarnya? ' Ahmad bin Hambal rahimahullah menjawab, Tidak.;0
Sesungguhnya dijadikannya imam itu untuk diikuti. Jika imam bertakbir maka takbirlah kalian, jika rukuk maka rukuklah kalian, jika sujud maka sujudlah kalian, dan jika ia shalat dengan berdiri maka shalatlah kalian dengan berdiri. Kemudian Beliau turun kembali setelah dua puluh sembilan hari. Mereka pun berkata, Wahai Rasulullah, bukankan engkau mengasingkan diri selama satu bulan? Beliau menjawab: Satu bulan itu dua puluh sembailan hari.;0
shalat sementara aku berada di sampingnya, dan saat itu aku sedang haid. Dan setiapkali beliau sujud, pakaian beliau mengenai aku. Dan beliau shalat di atas tikar kecil.;0
Rasulullah untuk menghadiri hidangan yang ia masak untuk beliau. Beliau kemudian menyantap makanan tersebut kemudian bersabda: Berdirilah, aku akan pimpin kalian shalat. Anas berkata, Maka aku berdiri di tikar milik kami yang sudah lusuh dan hitam akibat sering digunakan. Aku lalu memercikinya dengan air, kemudian Rasulullah berdiri diatasnya. Aku dan seorang anak yatim lalu membuat barisan di belakang beliau, sementara orang tua (nenek) berdiri di belakang kami. Rasulullah lalu shalat memimpim kami sebanyak dua rakaat lalu pergi.;0
shalat di atas tikar kecil.;0
Aku pernah tidur di depan Rasulullah sementara kedua kakiku di arah Qiblat (shalatnya). Jika sujud beliau menyentuh kakiku, maka aku tarik kedua kakiku. Dan jika berdiri aku kembali meluruskan kakiku. 'Aisyah berkata, Pada saat itu di rumah-rumah belum ada lampu penerang.;0
sedang shalat Aisyah pernah tidur di arah kiblat beliau, ia tidur di atas kasur dengan posisi seperti jenazah.;0
sedang shalat, 'Aisyah berbaring antara beliau dengan arah kiblatnya, di atas tempat tidur yang digunakan untuk tidur keduanya.;0
Kami shalat bersama Nabi , lalu salah seorang dari kami meletakkan salah satu dari ujung bajunya di tempat sujudnya karena panasnya tempat sujud.;0
Apakah Nabi pernah shalat dengan memakai sandal? Dia menjawab, Ya.;0
mengusap dua sepatunya lalu berdiri shalat. Maka hal itu ditanyakan kepadanya, ia lantas menjawab, Aku pernah melihat Rasulullah berbuat seperti ini. Ibrahim berkata, Yang jadi mengherankan mereka adalah karena Jarir adalah termasuk di antara orang yang masuk Islam belakangan.;0
mengusap kedua sepatunya dan shalat.;0
Kamu belum shalat! Orang itu berkata, Aku rasa sudah cukup. Hudzaifah berkata lagi, Seandainya kamu meninggal, maka kamu meninggal dunia bukan di atas sunah Muhammad .;0
hingga tampak putih ketiaknya. Al Laits berkata, telah menceritakan kapadaku Ja'far bin Rabi'ah seperti itu.;0
Barangsiapa shalat seperti shalat kita, menghadap ke arah kiblat kita dan memakan sembilan kita, maka dia adalah seorang Muslim, ia memiliki perlindungan dari Allah dan Rasul-Nya. Maka janganlah kalian mendurhakai Allah dengan mencederai perlindungan-Nya.;0
Aku diperintah untuk memerangi manusia hingga mereka mengucapkan Laa ilaaha illallah (Tidak ada Tuhan yang berhak disembah selain Allah) '. Jika mereka mengucapkannya kemudian mendirikan shalat seperti shalat kita, menghadap ke kiblat kita dan menyembelih seperti cara kita menyembelih, maka darah dan harta mereka haram (suci) bagi kita kecuali dengan hak Islam dan perhitungannya ada pada Allah. Ibnu Abu Maryam berkata, telah mengabarkan kepada kami Yahya bin Ayyub telah menceritakan kepada kami Humaid telah menceritakan kepada kami Anas dari Nabi . Dan 'Ali bin 'Abdullah berkata, telah menceritakan kepada kami Khalid bin Al Harits berkata, telah menceritakan kepada kami Humaid berkata, Maimun bin Siyah bertanya kepada Anas bin Malik, Wahai Abu Hamzah, apa yang menjadikan haramnya darah dan harta seorang hamba? Ali menjawab, Siapa yang bersaksi Laa ilaaha illallah (Tidak ada Tuhan yang berhak disembah selain Allah), menghadap ke kiblat kita, shalat sepeti shalat kita dan memakan sembelihan kita, maka dia adalah Muslim, baginya hak dan kewajiban seorang Muslim.;0
Jika kalian mendatangi masuk ke dalam WC, maka janganlah kalian menghadap ke arah kiblat dan jangan pula membelakanginya. Tetapi menghadaplah ke timurnya atau ke baratnya. Abu Ayyub berkata, Ketika kami datang ke Syam, kami dapati WC rumah-rumah di sana dibangun menghadap kiblat. Maka kami alihkan dan kami memohon ampun kepada Allah Ta'ala. Dan dari Az Zuhri dari 'Atha berkata, aku mendengar Abu Ayyub dari Nabi seperti ini.;0
thawaf mengelilingi Ka'bah tujuh kali, shalat di sisi Maqam dua rakaat, lalu sa'i antara antara Shafa dan Marwah. Dan sungguh bagi kalian ada suri tauladan yang baik pada diri Rasulullah. Dan kami pernah bertanya kepada Jabir bin 'Abdullah tentang masalah ini. Maka ia menjawab, Jangan sekali-kali ia mendekati isterinya hingga ia melaksanakan sa'i antara bukit Shafa dan Marwah.;0
Apakah Nabi shalat di dalam Ka'bah? Bilal menjawab, Ya, dua rakaat antara dua sisi dua tiang sebelah kiri dari arah kamu masuk, lalu beliau keluar dan shalat menghadap Ka'bah dua rakaat.;0
Ketika Nabi masuk ke dalam Ka'bah, beliau berdo'a di seluruh sisinya dan tidak melakukan shalat hingga beliau keluar darinya. Beliau kemudian shalat dua rakaat dengan memandang Ka'bah lalu bersabda: Inilah kiblat.;0
shalat mengahdap Baitul Maqdis selama enam belas atau tujuh belas bulan, dan Rasulullah menginginkan kiblat tersebut dialihkan ke arah Ka'bah. Maka Allah menurunkan ayat: (Sungguh Kami (sering) melihat mukamu menengadah ke langit) ' (Qs. Al Baqarah: 144). Maka kemudian Nabi menghadap ke Ka'bah. Lalu berkatalah orang-orang yang kurang akal, yaitu orang-orang Yahudi: '(Apakah yang memalingkan mereka (umat Islam) dari kiblatnya (Baitul Maqdis) yang dahulu mereka telah berkiblat kepadanya? Katakanlah: Kepunyaan Allah-lah timur dan barat. Dia memberi petunjuk kepada siapa yang dikehendaki-Nya ke jalan yang lurus) ' (As. Al Baqarah: 144). Kemudian ada seseorang yang ikut shalat bersama Nabi , orang itu kemudian keluar setelah menyelesikan shalatnya. Kemudian orang itu melewati Kaum Anshar yang sedang melaksanakan shalat 'Ashar dengan menghadap Baitul Maqdis. Lalu orang itu bersaksi bahwa dia telah shalat bersama Rasulullah dengan menghadap Ka'bah. Maka orang-orang itu pun berputar dan menghadap Ka'bah.;0
shalat diatas tunggangannya menghadap kemana arah tunggangannya menghadap. Jika Beliau hendak melaksanakan shalat yang fardlu, maka beliau turun lalu shalat menghadap kiblat.;0
kemudian duduk pada kedua kakinya menghadap kiblat, kemudian beliau sujud dua kali, kemudian salam. Ketika menghadap ke arah kami, beliau bersabda: Seungguhnya bila ada sesuatu yang baru dari shalat pasti aku beritahukan kepada kalian. Akan tetapi aku ini hanyalah manusia seperti kalian yang bisa lupa sebagaimana kalian juga bisa lupa, maka jika aku terlupa ingatkanlah. Dan jika seseorang dari kalian ragu dalam shalatnya maka dia harus meyakini mana yang benar, kemudian hendaklah ia sempurnakan, lalu salam kemudian sujud dua kali.;0
"Aku memiliki pemikiran yang aku ingin jika itu dikabulkan oleh Rabbku dalam tiga persoalan. Maka aku sampaikan kepada Rasulullah , 'Wahai Rasulullah, seandainya Maqam Ibrahim kita jadikan sebagai tempat shalat? Lalu turunlah ayat: '(Dan jadikanlah sebahagian maqam Ibrahim sebagai tempat shalat) ' (Qs. Al Baqarah: 125). Yang kedua tentang hijab. Aku lalu berkata, 'Wahai Rasulullah, seandainya Tuan perintahkan isteri-isteri Tuan untuk berhijab karena yang berkomunikasi dengan mereka ada orang yang shalih dan juga ada yang fajir (suka bermaksiat).' Maka turunlah ayat hijab. Dan yang ketiga, saat isteri-isteri beliau cemburu kepada beliau (sehingga banyak yang membangkang), aku katakan kepada mereka, 'Semoga bila Beliau menceraikan kalian Rabbnya akan menggantinya dengan isteri-isteri yang lebih baik dari kalian.' Maka turunlah ayat tentang masalah ini. Abu Abdullah berkata; telah menceritakan kepada kami Ibnu Abu Maryam berkata, telah mengabarkan kepada kami Yahya bin Ayyub berkata, telah menceritakan kepadaku Humaid ia berkata, Aku mendengar Anas seperti hadits ini.";0
Sungguh, tadi malam telah turun ayat kepada Rasulullah , beliau diperintahkan untuk menghadap ke arah Ka'bah. Maka orang-orang yang sedang shalat berputar menghadap Ka'bah, padahal pada saat itu wajah-wajah mereka sedang menghadap negeri Syam. Mereka kemudian berputar ke arah Ka'bah.;0
duduk di atas kedua kakinya lalu sujud dua kali.;0
Jika seseorang dari kalian berdiri shalat sesungguhnya dia sedang berhadapan dengan Rabbnya, atau sesungguhnya Rabbnya berada antara dia dan kiblat, maka janganlah dia meludah ke arah kiblat, tetapi lakukanlah ke arah kirinya atau di bawah kaki (kirinya). Kemudian Nabi memegang tepi kainnya dan meludah di dalamnya, setelah itu beliau membalik posisi kainnya lalu berkata, atau beliau melakukan seperti ini.;0
Jika seseorang dari kalian berdiri shalat janganlah dia meludah ke arah depannya, karena Allah berada di hadapannya ketika dia shalat.;0
melihat ludah atau ingus pada dinding kiblat, beliau lalu menggosoknya.;0
Jika salah seorang dari kalian meludah maka janganlah ia membuangnya ke arah depan atau sebelah kanannya, tetapi hendaklah ia lakukan ke arah kirinya atau di bawah kaki (kirinya).;0
Jika salah seorang dari kalian meludah janganlah ia meludah ke arah kiblat atau ke sebelah kanannya, tapi hendaklah ia lakukan ke arah kiri atau di bawah kaki kirinya.;0
Jangan sekali-kali salah seorang dari kalian meludah ke arah depan atau samping kanannya, tapi hendaklah ke arah kiri atau di bawah kakinya.;0
Jika seorang Mukmin sedang shalat, sesungguhnya ia sedang berhadapan dengan Rabbnya. Maka janganlah ia meludah ke arah depan atau sebelah kanannya, namun hendaklah ia melakukannya ke arah kiri atau di bawah kakinya.;0
